image_path,x,y,z,thumb,fore,index,ring,little,thumb2,fore2,index2,ring2,little2,keycode,gs1,gs2,sign,label
Image\I\98.png,-118,83,61,0,0,0,0,0,70,0,100,100,100,0,0,1,0,I
Image\I\99.png,-118,83,61,0,0,0,0,0,70,0,100,100,100,0,0,1,0,I
Image\J\0.png,-120,78,38,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\1.png,-120,78,38,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\10.png,-105,75,51,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\100.png,-132,76,90,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\11.png,-106,73,50,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\12.png,-110,73,49,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\13.png,-116,73,49,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\14.png,-118,76,56,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\15.png,-121,76,59,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\16.png,-121,76,59,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\17.png,-121,76,59,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\18.png,-121,76,59,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\19.png,-121,76,59,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\2.png,-116,76,52,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\20.png,-118,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\21.png,-118,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\22.png,-118,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\23.png,-118,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\24.png,-118,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\25.png,-125,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\26.png,-125,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\27.png,-125,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\28.png,-125,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\29.png,-125,72,93,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\3.png,-117,79,47,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\30.png,-125,71,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\31.png,-125,71,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\32.png,-125,71,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\33.png,-125,71,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\34.png,-125,71,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\35.png,-125,71,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\36.png,-125,71,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\37.png,-125,71,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\38.png,-121,75,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\39.png,-121,75,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\4.png,-109,75,45,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\40.png,-118,75,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\41.png,-118,75,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\42.png,-118,75,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\43.png,-125,72,96,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\44.png,-125,72,96,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\45.png,-125,72,96,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\46.png,-125,72,96,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\47.png,-133,72,96,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\48.png,-133,72,96,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\49.png,-133,79,99,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\5.png,-105,76,72,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\50.png,-136,84,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\51.png,-136,84,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\52.png,-136,84,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\53.png,-131,91,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\54.png,-131,91,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\55.png,-131,91,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\56.png,-131,83,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\57.png,-131,83,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\58.png,-131,75,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\59.png,-131,75,100,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\6.png,-107,75,56,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\60.png,-120,67,58,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\61.png,-120,67,58,0,0,0,0,0,47,0,100,100,100,0,0,1,0,J
Image\J\62.png,-120,65,73,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\63.png,-120,65,73,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\64.png,-120,65,73,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\65.png,-120,65,73,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\66.png,-120,65,73,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\67.png,-109,65,73,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\68.png,-109,65,73,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\69.png,-99,65,73,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\7.png,-106,74,46,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\70.png,-106,69,87,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\71.png,-114,71,84,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\72.png,-114,71,84,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\73.png,-114,71,84,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\74.png,-114,71,84,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\75.png,-114,71,84,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\76.png,-127,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\77.png,-127,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\78.png,-127,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\79.png,-127,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\8.png,-99,71,61,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\80.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\81.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\82.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\83.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\84.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\85.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\86.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\87.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\88.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\89.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\9.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\90.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\91.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\92.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\93.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\94.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\95.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\96.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\97.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\98.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\J\99.png,-117,71,100,0,0,0,0,0,65,0,100,100,100,0,0,1,0,J
Image\K\0.png,-139,80,86,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\1.png,-139,80,86,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\10.png,-139,80,86,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\100.png,-122,80,62,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\11.png,-138,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\12.png,-138,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\13.png,-138,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\14.png,-138,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\15.png,-138,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\16.png,-138,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\17.png,-138,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\18.png,-138,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\19.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\2.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\20.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\21.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\22.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\23.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\24.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\25.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\26.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\27.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\28.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\29.png,-129,80,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\3.png,-139,78,100,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\30.png,-124,81,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\31.png,-124,81,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\32.png,-132,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\33.png,-132,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\34.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\35.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\36.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\37.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\38.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\39.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\4.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\40.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\41.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\42.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\43.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\44.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\45.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\46.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\47.png,-139,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\48.png,-132,83,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\49.png,-132,83,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\5.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\50.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\51.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\52.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\53.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\54.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\55.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\56.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\57.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\58.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\59.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\6.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\60.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\61.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\62.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\63.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\64.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\65.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\66.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\67.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\68.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\69.png,-139,80,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\7.png,-139,89,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\70.png,-135,84,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\71.png,-135,84,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\72.png,-135,84,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\73.png,-135,84,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\74.png,-135,84,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\75.png,-135,84,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\76.png,-135,84,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\77.png,-135,84,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\78.png,-135,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\79.png,-135,76,75,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\8.png,-135,92,94,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\80.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\81.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\82.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\83.png,-135,68,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\84.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\85.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\86.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\87.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\88.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\89.png,-135,74,65,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\9.png,-135,85,96,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\90.png,-135,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\91.png,-135,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\92.png,-135,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\93.png,-135,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\94.png,-135,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\95.png,-135,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\96.png,-128,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\97.png,-128,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\98.png,-128,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\K\99.png,-128,79,54,0,0,0,0,0,39,11,11,100,100,0,0,1,0,K
Image\L\0.png,-135,77,82,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\1.png,-135,77,82,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\10.png,-135,77,82,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\100.png,-131,81,66,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\11.png,-138,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\12.png,-138,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\13.png,-138,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\14.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\15.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\16.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\17.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\18.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\19.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\2.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\20.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\21.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\22.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\23.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\24.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\25.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\26.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\27.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\28.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\29.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\3.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\30.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\31.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\32.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\33.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\34.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\35.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\36.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\37.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\38.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\39.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\4.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\40.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\41.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\42.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\43.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\44.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\45.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\46.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\47.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\48.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\49.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\5.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\50.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\51.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\52.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\53.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\54.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\55.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\56.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\57.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\58.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\59.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\6.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\60.png,-136,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\61.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\62.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\63.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\64.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\65.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\66.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\67.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\68.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\69.png,-129,77,78,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\7.png,-136,77,84,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\70.png,-129,77,68,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\71.png,-129,77,68,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\72.png,-129,77,68,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\73.png,-129,77,68,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\74.png,-129,77,68,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\75.png,-129,77,68,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\76.png,-129,77,68,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\77.png,-128,80,66,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\78.png,-128,80,66,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\79.png,-128,80,66,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\8.png,-135,75,79,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\80.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\81.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\82.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\83.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\84.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\85.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\86.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\87.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\88.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\89.png,-131,78,59,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\9.png,-136,78,82,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\90.png,-136,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\91.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\92.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\93.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\94.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\95.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\96.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
Image\L\97.png,-133,78,64,0,0,0,0,0,0,100,100,100,0,0,0,1,0,L
